,user_id,item_id,score
16168,1149,Breathless,0
16169,1149,Brassed Off,0
16170,1149,Ponette,0
16171,1149,Pillow Book The,0
16172,1149,King Creole,0
16173,1149,Honeymoon in Vegas,0
16174,1149,My Best Friend s Wedding,0
16175,1149,Mission Impossible 2,0
16176,1149,Shanghai Noon,0
16177,1149,Conspiracy Theory,0
16178,1149,Desperate Measures,0
16179,1149,Big Momma s House,0
16180,1149,Hoodlum,0
16181,1149,Hunt for Red October The,0
16182,1149,My Own Private Idaho,0
16183,1149,Fire Down Below,0
16184,1149,Prizzi s Honor,0
16185,1149,Chasing Amy,0
16186,1149,Porky s,0
16187,1149,Mad Max,0
16188,1149,Bird on a Wire,0
16189,1149,Life Less Ordinary A,0
16190,1149,Long Walk Home The,0
16191,1149,One Night Stand,0
16192,1149,Witness,0
16193,1149,Joy Luck Club The,0
16194,1149,Near Dark,0
16195,1149,Truman Show The,0
16196,1149,Big Trouble in Little China,0
16197,1149,Titan A E,0
16198,1149,Midnight in the Garden of Good and Evil,0
16199,1149,Sweet Hereafter The,0
16200,1149,Titanic,0
16201,1149,House Party,0
16202,1149,Jackie Brown,0
16203,1149,Groove,0
16204,1149,X Men,0
16205,1149,Dark City,0
16206,1149,Anatomy of a Murder,0
16207,1149,Music From Another Room,0
16208,1149,Men With Guns,0
16209,1149,Hush,0
16210,1149,Primary Colors,0
16211,1149,Cecil B Demented,0
16212,1149,Eyes of Tammy Faye The,0
16213,1149,Last Days of Disco The,0
16214,1149,Dancer Texas Pop 81,0
16215,1149,Phantom of the Opera The,0
16216,1149,Can t Hardly Wait,0
16217,1149,High Art,0
16218,1149,Passion in the Desert,0
16219,1149,Dream for an Insomniac,0
16220,1149,I Went Down,0
16221,1149,There s Something About Mary,0
16222,1149,Mutiny on the Bounty,0
16223,1149,Hamlet,0
16224,1149,West Side Story,0
16225,1149,Rain Man,0
16226,1149,Repo Man,0
16227,1149,Exorcist The,0
16228,1149,Lethal Weapon 2,0
16229,1149,Gremlins,0
16230,1149,Freaky Friday,0
16231,1149,Absent Minded Professor The,0
16232,1149,Bambi,0
16233,1149,Lolita,0
16234,1149,Saving Private Ryan,0
16235,1149,Devil and Max Devlin The,0
16236,1149,Negotiator The,0
16237,1149,Matrix The,0
16238,1149,Saint of Fort Washington The,0
16239,1149,Scrooged,0
16240,1149,Anchors Aweigh,0
16241,1149,Scout The,0
16242,1149,Fanny and Alexander,0
16243,1149,Shadowlands,0
16244,1149,Now and Then,0
16245,1149,River Runs Through It A,0
16246,1149,Friends Lovers,0
16247,1149,Normal Life,0
16248,1149,Everyone Says I Love You,0
16249,1149,Muppet Christmas Carol The,0
16250,1149,Fall,0
16251,1149,Men in Black,0
16252,1149,Fish Called Wanda A,0
16253,1149,Map of the World A,0
16254,1149,Dial M for Murder,0
16255,1149,Brady Bunch Movie The,0
16256,1149,Terminator 2 Judgment Day,0
16257,1149,Kiss the Girls,0
16258,1149,Palookaville,0
16259,1149,Pretty in Pink,0
16260,1160,Philadelphia Story The,1
16261,1160,Manchurian Candidate The,1
16262,1160,It Happened One Night,1
16263,1160,Women on the Verge of a Nervous Breakdown,1
16264,1160,North by Northwest,1
16265,1160,Airplane,1
16266,1160,Duck Soup,1
16267,1160,Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb,1
16268,1160,Fly The,1
16269,1160,Abbott and Costello Meet Frankenstein,1
16270,1160,Breaking Away,1
16271,1160,Trees Lounge,1
16272,1160,Fisher King The,1
16273,1160,Pulp Fiction,1
16274,1160,2001 A Space Odyssey,1
16275,1160,Mother Night,1
16276,1160,Nurse Betty,1
16277,1160,Bonnie and Clyde,1
16278,1160,Godfather Part II The,1
16279,1160,Dancer in the Dark,1
16280,1160,Best in Show,1
16281,1160,Wallace Gromit The Best of Aardman Animation,1
16282,1160,Yojimbo,1
16283,1160,Fantastic Voyage,1
16284,1160,Wild Bunch The,1
16285,1160,Magnolia,1
16286,1160,Frankenstein,1
16287,1160,Friday the 13th Part 3 3D,0
16288,1160,Grumpy Old Men,0
16289,1160,Jurassic Park,0
16290,1160,Screwed,0
16291,1160,Hellraiser,0
16292,1160,Airplane II The Sequel,0
16293,1160,High Fidelity,0
16294,1160,Santa Claus The Movie,0
16295,1160,Nightmare on Elm Street Part 2 Freddy s Revenge A,0
16296,1160,Nightmare on Elm Street 4 The Dream Master A,0
16297,1160,Braveheart,0
16298,1160,Wes Craven s New Nightmare,0
16299,1160,Freddy s Dead The Final Nightmare,0
16300,1161,This Is Spinal Tap,1
16301,1161,Graduate The,1
16302,1161,Little Mermaid The,1
16303,1161,McCabe Mrs Miller,1
16304,1161,Treasure of the Sierra Madre The,1
16305,1161,Babe,1
16306,1161,Jerry Maguire,1
16307,1161,Clockwork Orange A,1
16308,1161,JFK,1
16309,1161,Secret of Roan Inish The,1
16310,1161,Bonnie and Clyde,1
16311,1161,Shawshank Redemption The,1
16312,1161,Silence of the Lambs The,1
16313,1161,Atlantic City,1
16314,1161,Double Indemnity,1
16315,1161,Vertigo,1
16316,1161,North by Northwest,1
16317,1161,Some Like It Hot,1
16318,1161,From Here to Eternity,1
16319,1161,Enchanted April,1
16320,1161,2001 A Space Odyssey,1
16321,1161,Notorious,1
16322,1161,Goodbye Girl The,1
16323,1161,Princess Bride The,1
16324,1161,Broadcast News,1
16325,1161,Firm The,1
16326,1161,African Queen The,1
16327,1161,Sixth Sense The,1
16328,1161,Harold and Maude,1
16329,1161,Manhattan,1
16330,1161,Miller s Crossing,1
16331,1161,Philadelphia Story The,1
16332,1161,Last Picture Show The,1
16333,1161,L A Confidential,1
16334,1161,Purple Rose of Cairo The,1
16335,1161,Get Shorty,0
16336,1161,Shiloh,0
16337,1161,Touch of Evil,0
16338,1161,Carrington,0
16339,1161,Leaving Las Vegas,0
16340,1161,Man Without a Face The,0
16341,1161,When Harry Met Sally,0
16342,1161,Titanic,0
16343,1161,Bananas,0
16344,1161,Excalibur,0
16345,1161,Dirty Dancing,0
16346,1161,Hunt for Red October The,0
16347,1161,Shakespeare in Love,0
16348,1161,Blood Simple,0
16349,1161,Talented Mr Ripley The,0
16350,1161,Bridges of Madison County The,0
16351,1161,Joy Luck Club The,0
16352,1161,Wings of the Dove The,0
16353,1161,Apollo 13,0
16354,1161,Serpico,0
16355,1161,Good Will Hunting,0
16356,1161,GoodFellas,0
16357,1161,Psycho,0
16358,1161,Great Expectations,0
16359,1161,Fugitive The,0
16360,1161,Few Good Men A,0
16361,1161,Rock The,0
16362,1161,Everything You Always Wanted to Know About Sex,0
16363,1161,Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb,0
16364,1161,Deep End of the Ocean The,0
16365,1161,Top Gun,0
16366,1165,High Fidelity,1
16367,1165,Boogie Nights,1
16368,1165,Airplane,1
16369,1165,Annie Hall,1
16370,1165,Edward Scissorhands,1
16371,1165,Rocky Horror Picture Show The,0
16372,1165,From Russia with Love,0
16373,1165,Analyze This,0
16374,1165,Big Kahuna The,0
16375,1165,Tequila Sunrise,0
16376,1200,Swingers,1
16377,1200,Princess Bride The,1
16378,1200,Being John Malkovich,1
16379,1200,Payback,1
16380,1200,Office Space,1
16381,1200,Sixth Sense The,1
16382,1200,Goonies The,1
16383,1200,Abyss The,1
16384,1200,Gladiator,1
16385,1200,Austin Powers The Spy Who Shagged Me,1
16386,1200,Waking the Dead,1
16387,1200,Titan A E,1
16388,1200,Forrest Gump,1
16389,1200,American Pie,1
16390,1200,Secret of Roan Inish The,1
16391,1200,Clerks,0
16392,1200,Talented Mr Ripley The,0
16393,1200,Cruel Intentions,0
16394,1200,Thirteenth Floor The,0
16395,1200,Haunting The,0
16396,1200,Doctor Dolittle,0
16397,1200,Beetlejuice,0
16398,1200,Labyrinth,0
16399,1200,Man on the Moon,0
16400,1200,13th Warrior The,0
16401,1200,Eyes Wide Shut,0
16402,1200,Bowfinger,0
16403,1200,Detroit Rock City,0
16404,1208,Broadcast News,1
16405,1208,Steel Magnolias,1
16406,1208,Say Anything,1
16407,1208,Annie Hall,1
16408,1208,Die Hard,1
16409,1208,Harold and Maude,1
16410,1208,Goonies The,1
16411,1208,Mission to Mars,1
16412,1208,Jagged Edge,1
16413,1208,Dead Poets Society,1
16414,1208,Bull Durham,1
16415,1208,Hollywood Knights The,1
16416,1208,Almost Famous,1
16417,1208,Stand by Me,1
16418,1208,Jerk The,1
16419,1208,Patton,1
16420,1208,American Flyers,1
16421,1208,Time Bandits,1
16422,1208,Glory,1
16423,1208,L A Confidential,1
16424,1208,St Elmo s Fire,1
16425,1208,American Graffiti,1
16426,1208,And Justice for All,1
16427,1208,Everything You Always Wanted to Know About Sex,1
16428,1208,Romancing the Stone,1
16429,1208,Falcon and the Snowman The,1
16430,1208,Manhattan Murder Mystery,1
16431,1208,Flamingo Kid The,1
16432,1208,Raiders of the Lost Ark,1
16433,1208,Starman,1
16434,1208,Talented Mr Ripley The,1
16435,1208,Rocky II,1
16436,1208,Christmas Story A,1
16437,1208,Young Sherlock Holmes,1
16438,1208,Mission Impossible,1
16439,1208,Close Encounters of the Third Kind,1
16440,1208,Willow,1
16441,1208,Boy Who Could Fly The,1
16442,1208,Lucas,1
16443,1208,Rocky,1
16444,1208,One Flew Over the Cuckoo s Nest,1
16445,1208,Live and Let Die,1
16446,1208,Breakfast Club The,1
16447,1208,Outlaw Josey Wales The,1
16448,1208,Halloween,1
16449,1208,Three Days of the Condor,0
16450,1208,Rising Sun,0
16451,1208,Full Metal Jacket,0
16452,1208,Creepshow,0
16453,1208,Mr Mom,0
16454,1208,Bedknobs and Broomsticks,0
16455,1208,Footloose,0
16456,1208,Never Cry Wolf,0
16457,1208,When Harry Met Sally,0
16458,1208,Rollercoaster,0
16459,1208,Towering Inferno The,0
16460,1208,Trading Places,0
16461,1208,Betrayed,0
16462,1208,Splash,0
16463,1208,Moonraker,0
16464,1208,Damien Omen II,0
16465,1208,Earthquake,0
16466,1208,Thing The,0
16467,1208,Tequila Sunrise,0
16468,1208,Carrie,0
16469,1208,Desperately Seeking Susan,0
16470,1208,Dirty Dancing,0
16471,1208,Dead Zone The,0
16472,1208,Girlfight,0
16473,1208,Batman,0
16474,1208,Final Destination,0
16475,1208,Broken Arrow,0
16476,1208,Space Jam,0
16477,1208,Beneath the Planet of the Apes,0
16478,1208,High Plains Drifter,0
16479,1208,Color of Money The,0
16480,1208,Young Guns,0
16481,1208,Risky Business,0
16482,1208,Jewel of the Nile The,0
16483,1208,Primal Fear,0
16484,1208,Jaws 2,0
16485,1208,Bronco Billy,0
16486,1208,Red Dawn,0
16487,1208,Karate Kid Part II The,0
16488,1208,Angel Heart,0
16489,1208,Dead Men Don t Wear Plaid,0
16490,1208,Presidio The,0
16491,1208,Flashdance,0
16492,1208,Untouchables The,0
16493,1208,Jacob s Ladder,0
16494,1208,High Fidelity,0
16495,1208,Ruthless People,0
16496,1208,Crocodile Dundee,0
16497,1208,Who Framed Roger Rabbit,0
16498,1208,Licence to Kill,0
16499,1208,North Dallas Forty,0
16500,1208,Frequency,0
16501,1208,Apocalypse Now,0
16502,1208,Thunderbolt and Lightfoot,0
16503,1210,Remains of the Day The,1
16504,1210,From Here to Eternity,1
16505,1210,2001 A Space Odyssey,1
16506,1210,Casino,1
16507,1210,Take the Money and Run,1
16508,1210,Shadowlands,1
16509,1210,Leaving Las Vegas,1
16510,1210,Dazed and Confused,1
16511,1210,Swingers,1
16512,1210,Fisher King The,1
16513,1210,Election,1
16514,1210,Night of the Living Dead,1
16515,1210,Exorcist The,1
16516,1210,True Romance,1
16517,1210,Hudsucker Proxy The,1
16518,1210,Soylent Green,1
16519,1210,Planet of the Apes,1
16520,1210,Welcome to the Dollhouse,1
16521,1210,Usual Suspects The,1
16522,1210,Kalifornia,1
16523,1210,Monty Python s Life of Brian,1
16524,1210,Weekend at Bernie s,1
16525,1210,Strangers on a Train,1
16526,1210,Doors The,1
16527,1210,Freeway,1
16528,1210,My Own Private Idaho,1
16529,1210,Last Picture Show The,1
16530,1210,Batman,1
16531,1210,L A Confidential,1
16532,1210,Fly The,1
16533,1210,Short Cuts,1
16534,1210,River Runs Through It A,1
16535,1210,Eraserhead,1
16536,1210,For a Few Dollars More,1
16537,1210,Blood Simple,1
16538,1210,Ice Storm The,1
16539,1210,Bottle Rocket,1
16540,1210,One Flew Over the Cuckoo s Nest,1
16541,1210,Galaxy Quest,1
16542,1210,Taxi Driver,1
16543,1210,Repo Man,1
16544,1210,Aliens,1
16545,1210,Good The Bad and The Ugly The,1
16546,1210,Almost Famous,1
16547,1210,Run Lola Run Lola rennt,1
16548,1210,Wrong Man The,1
16549,1210,Welcome To Sarajevo,1
16550,1210,GoodFellas,1
16551,1210,Sliding Doors,1
16552,1210,Hunt for Red October The,1
16553,1210,Arlington Road,1
16554,1210,Delicatessen,1
16555,1210,Serpico,1
16556,1210,Harold and Maude,1
16557,1210,Yojimbo,1
16558,1210,Shadow of a Doubt,1
16559,1210,Wild Bunch The,1
16560,1210,Badlands,1
16561,1210,Westworld,1
16562,1210,Crumb,1
16563,1210,Dead Again,1
16564,1210,Barry Lyndon,1
16565,1210,Hang em High,1
16566,1210,Lawrence of Arabia,1
16567,1210,Clockwork Orange A,1
16568,1210,Groundhog Day,1
16569,1210,Patriot Games,1
16570,1210,Once Upon a Time in the West,1
16571,1210,Thin Red Line The,1
16572,1210,Alien,1
16573,1210,Full Metal Jacket,1
16574,1210,Once Upon a Time in America,1
16575,1210,Wag the Dog,1
16576,1210,Bridge on the River Kwai The,1
16577,1210,Chinatown,1
16578,1210,Player The,1
16579,1210,Edward Scissorhands,1
16580,1210,Wonder Boys,1
16581,1210,Immortal Beloved,1
16582,1210,Producers The,1
16583,1210,Nashville,1
16584,1210,Raise the Red Lantern,1
16585,1210,Three Days of the Condor,1
16586,1210,Kiss of Death,1
16587,1210,Suicide Kings,1
16588,1210,This Is Spinal Tap,1
16589,1210,Being There,1
16590,1210,Madness of King George The,1
16591,1210,Primary Colors,1
16592,1210,Killing Fields The,1
16593,1210,About Adam,1
16594,1210,Butch Cassidy and the Sundance Kid,1
16595,1210,Pulp Fiction,1
16596,1210,Birds The,1
16597,1210,Cape Fear,1
16598,1210,Best in Show,1
16599,1210,Flirt,1
16600,1210,What s Eating Gilbert Grape,1
16601,1210,Rushmore,1
16602,1210,Fear and Loathing in Las Vegas,1
16603,1210,Ferris Bueller s Day Off,1
16604,1210,Henry Fool,1
16605,1210,Out of Sight,1
16606,1210,Buffalo 66,1
16607,1210,There s Something About Mary,1
16608,1210,From Russia with Love,1
16609,1210,American in Paris An,1
16610,1210,Vertigo,1
16611,1210,North by Northwest,1
16612,1210,Hustler The,1
16613,1210,Fight Club,1
16614,1210,Maltese Falcon The,1
16615,1210,Jacob s Ladder,1
16616,1210,Renaissance Man,0
16617,1210,American President The,0
16618,1210,Die Hard,0
16619,1210,Roger Me,0
16620,1210,Gloria,0
16621,1210,Awakenings,0
16622,1210,Clueless,0
16623,1210,Fugitive The,0
16624,1210,Men in Black,0
16625,1210,Return to Oz,0
16626,1210,Austin Powers International Man of Mystery,0
16627,1210,Gladiator,0
16628,1210,Orlando,0
16629,1210,Philadelphia,0
16630,1210,Nineteen Eighty Four,0
16631,1210,Kicking and Screaming,0
16632,1210,My Life as a Dog Mitt liv som hund,0
16633,1210,Silence of the Lambs The,0
16634,1210,Beauty and the Beast,0
16635,1210,Beyond Rangoon,0
16636,1210,Shane,0
16637,1210,English Patient The,0
16638,1210,War of the Worlds The,0
16639,1210,Quick and the Dead The,0
16640,1210,Crying Game The,0
16641,1210,Mission Impossible,0
16642,1210,Wild Wild West,0
16643,1210,Amadeus,0
16644,1210,Basketball Diaries The,0
16645,1210,Apollo 13,0
16646,1210,In the Line of Fire,0
16647,1210,Canadian Bacon,0
16648,1210,Back to the Future Part III,0
16649,1210,Circle of Friends,0
16650,1210,Barbarella,0
16651,1210,Rambo III,0
16652,1210,Higher Learning,0
16653,1210,Mars Attacks,0
16654,1210,Predator 2,0
16655,1210,Gattaca,0
16656,1210,Titanic,0
16657,1210,Dead Man,0
16658,1210,Glory,0
16659,1210,Graduate The,0
16660,1210,Dumb Dumber,0
16661,1210,Unforgiven,0
16662,1210,Little Women,0
16663,1210,Cell The,0
16664,1210,City of Angels,0
16665,1210,Three Colors Red,0
16666,1210,Star Trek First Contact,0
16667,1210,Final Destination,0
16668,1210,Rambo First Blood Part II,0
16669,1210,Forrest Gump,0
16670,1210,Good Morning Vietnam,0
16671,1210,Wyatt Earp,0
16672,1210,Hurlyburly,0
16673,1212,Shanghai Noon,1
16674,1212,Sixth Sense The,1
16675,1212,Arsenic and Old Lace,1
16676,1212,Fly Away Home,1
16677,1212,Paths of Glory,1
16678,1212,Bringing Up Baby,1
16679,1212,Sting The,1
16680,1212,Man with the Golden Arm The,1
16681,1212,Fly The,0
16682,1212,Breakfast at Tiffany s,0
16683,1215,Godfather Part II The,1
16684,1215,Big Sleep The,1
16685,1215,Matrix The,1
16686,1215,Terminator The,1
16687,1215,Omega Man The,1
16688,1215,Manhattan,1
16689,1215,Westworld,1
16690,1215,Blade Runner,1
16691,1215,Natural Born Killers,1
16692,1215,Graduate The,1
16693,1215,Pulp Fiction,1
16694,1215,Yellow Submarine,1
16695,1215,True Romance,1
16696,1215,Bridge on the River Kwai The,1
16697,1215,Bananas,1
16698,1215,Godzilla Gojira,1
16699,1215,Jerk The,1
16700,1215,Unforgiven,1
16701,1215,Cape Fear,1
16702,1215,Manchurian Candidate The,1
16703,1215,Cool Hand Luke,1
16704,1215,Endless Summer The,1
16705,1215,Heat,1
16706,1215,Hud,1
16707,1215,Falling Down,1
16708,1215,Lethal Weapon,1
16709,1215,Terminator 2 Judgment Day,1
16710,1215,Godfather The,1
16711,1215,7th Voyage of Sinbad The,1
16712,1215,Midnight Cowboy,1
16713,1215,L A Confidential,1
16714,1215,For a Few Dollars More,1
16715,1215,Phantasm,1
16716,1215,Notorious,1
16717,1215,Chinatown,1
16718,1215,Duck Soup,1
16719,1215,Waiting for Guffman,1
16720,1215,Easy Rider,1
16721,1215,Taxi Driver,1
16722,1215,Magnum Force,1
16723,1215,To Kill a Mockingbird,1
16724,1215,Taking of Pelham One Two Three The,1
16725,1215,Gladiator,1
16726,1215,Maverick,1
16727,1215,Monty Python and the Holy Grail,1
16728,1215,Mad Max,1
16729,1215,Angel Heart,1
16730,1215,Goldfinger,1
16731,1215,Fistful of Dollars A,1
16732,1215,Hustler The,1
16733,1215,Badlands,1
16734,1215,Dorado El,1
16735,1215,French Connection The,1
16736,1215,Rocky,1
16737,1215,Ipcress File The,1
16738,1215,One Flew Over the Cuckoo s Nest,1
16739,1215,Klute,1
16740,1215,Apocalypse Now,1
16741,1215,Once Upon a Time in the West,1
16742,1215,Iron Eagle II,0
16743,1215,U S Marshalls,0
16744,1215,Indiana Jones and the Last Crusade,0
16745,1215,Lethal Weapon 2,0
16746,1215,Schindler s List,0
16747,1215,Little Big Man,0
16748,1215,Batman Robin,0
16749,1215,Meatballs,0
16750,1215,Rush Hour,0
16751,1215,U 571,0
16752,1215,King Kong,0
16753,1215,Patton,0
16754,1215,Indiana Jones and the Temple of Doom,0
16755,1215,Predator,0
16756,1215,Sleepy Hollow,0
16757,1215,3 Ninjas High Noon On Mega Mountain,0
16758,1215,Man Who Would Be King The,0
16759,1215,Star Trek The Wrath of Khan,0
16760,1215,Rambo First Blood Part II,0
16761,1215,Rambo III,0
16762,1215,Shanghai Noon,0
16763,1215,Clear and Present Danger,0
16764,1215,Star Trek III The Search for Spock,0
16765,1215,Who Framed Roger Rabbit,0
16766,1215,Princess Bride The,0
16767,1215,Batman Returns,0
16768,1215,Network,0
16769,1215,Jaws 2,0
16770,1215,Mission Impossible,0
16771,1215,English Patient The,0
16772,1215,Mystery Men,0
16773,1215,Lolita,0
16774,1215,Patriot The,0
16775,1215,Raiders of the Lost Ark,0
16776,1215,Aliens,0
16777,1215,Missing in Action 2 The Beginning,0
16778,1217,Raise the Red Lantern,1
16779,1217,Color of Money The,1
16780,1217,Key Largo,1
16781,1217,American President The,1
16782,1217,Bell Book and Candle,1
16783,1217,Blade Runner,1
16784,1217,Suddenly Last Summer,1
16785,1217,Farewell My Concubine,1
16786,1217,White Men Can t Jump,1
16787,1217,Mulholland Falls,1
16788,1217,Big Country The,1
16789,1217,Bridge at Remagen The,1
16790,1217,Sixth Sense The,1
16791,1217,Wag the Dog,1
16792,1217,Three Colors Blue,1
16793,1217,One True Thing,1
16794,1217,L A Story,1
16795,1217,Shawshank Redemption The,1
16796,1217,Midsummer Night s Dream A,1
16797,1217,Chinatown,1
16798,1217,Crying Game The,1
16799,1217,Player The,1
16800,1217,Unforgiven,1
16801,1217,Hell in the Pacific,1
16802,1217,Manchurian Candidate The,1
16803,1217,Cider House Rules The,1
16804,1217,Lord of the Flies,1
16805,1217,Christmas Carol A,1
16806,1217,Matrix The,1
16807,1217,Someone to Watch Over Me,1
16808,1217,Crossing Guard The,1
16809,1217,Snow White and the Seven Dwarfs,1
16810,1217,Wild Bunch The,1
16811,1217,Grifters The,1
16812,1217,Blue Velvet,1
16813,1217,Pulp Fiction,1
16814,1217,Good Will Hunting,1
16815,1217,Talented Mr Ripley The,1
16816,1217,Run Silent Run Deep,1
16817,1217,Braveheart,1
16818,1217,Laura,1
16819,1217,Reds,1
16820,1217,Snow Falling on Cedars,1
16821,1217,Raising Arizona,1
16822,1217,Wonder Boys,1
16823,1217,Eve s Bayou,1
16824,1217,Nurse Betty,1
16825,1217,Fish Called Wanda A,1
16826,1217,Boys Life,1
16827,1217,Papillon,1
16828,1217,Strangers on a Train,1
16829,1217,Mirage,1
16830,1217,Pacific Heights,1
16831,1217,Apollo 13,1
16832,1217,Lonely Are the Brave,1
16833,1217,2001 A Space Odyssey,1
16834,1217,Apostle The,1
16835,1217,Notorious,1
16836,1217,Peggy Sue Got Married,1
16837,1217,Grumpier Old Men,0
16838,1217,Steel Magnolias,0
16839,1217,Perfect Storm The,0
16840,1217,Raiders of the Lost Ark,0
16841,1217,Aliens,0
16842,1217,Sleepy Hollow,0
16843,1217,Trainspotting,0
16844,1217,Thunderball,0
16845,1217,Nightmare on Elm Street Part 2 Freddy s Revenge A,0
16846,1217,Mrs Winterbourne,0
16847,1217,Coneheads,0
16848,1217,Field of Dreams,0
16849,1217,Cell The,0
16850,1217,Bodyguard The,0
16851,1217,Titanic,0
16852,1217,Demolition Man,0
16853,1217,GoodFellas,0
16854,1217,Fisher King The,0
16855,1217,Predator,0
16856,1217,Waterworld,0
16857,1217,Dark City,0
16858,1217,Poseidon Adventure The,0
16859,1217,Jefferson in Paris,0
16860,1217,Mary Poppins,0
16861,1217,Shine,0
16862,1217,Home Alone 2 Lost in New York,0
16863,1217,Untouchables The,0
16864,1217,White Christmas,0
16865,1217,Assignment The,0
16866,1217,Grease,0
16867,1217,Lost in Space,0
16868,1217,Pork Chop Hill,0
16869,1217,Red Dawn,0
16870,1217,Girl Interrupted,0
16871,1217,Mad Max Beyond Thunderdome,0
16872,1217,Picnic at Hanging Rock,0
16873,1217,Edward Scissorhands,0
16874,1217,Apocalypse Now,0
16875,1217,Blue Lagoon The,0
16876,1217,Ghostbusters,0
16877,1217,Affair to Remember An,0
16878,1217,Crocodile Dundee,0
16879,1228,Babe,1
16880,1228,Silence of the Lambs The,1
16881,1228,Burnt By the Sun Utomlyonnye solntsem,1
16882,1228,Straight Story The,1
16883,1228,Eyes Wide Shut,1
16884,1228,Magnolia,1
16885,1228,Central Station Central do Brasil,1
16886,1228,Love Bug The,0
16887,1228,Three Colors Red,0
16888,1228,Agnes Browne,0
16889,1244,2001 A Space Odyssey,1
16890,1244,Peacemaker The,1
16891,1244,Star Trek The Wrath of Khan,1
16892,1244,Twelve Monkeys,1
16893,1244,Total Recall,1
16894,1244,Day the Earth Stood Still The,1
16895,1244,Princess Bride The,1
16896,1244,Breakfast Club The,1
16897,1244,Mad Max,1
16898,1244,Thing The,1
16899,1244,Clockwork Orange A,1
16900,1244,Terminator The,1
16901,1244,Up in Smoke,0
16902,1251,Ghost Dog The Way of the Samurai,1
16903,1251,Stepmom,1
16904,1251,Mansfield Park,1
16905,1251,Birdy,1
16906,1251,Killing Fields The,1
16907,1251,Eyes Wide Shut,1
16908,1251,High Fidelity,1
16909,1251,Last Time I Committed Suicide The,1
16910,1251,Chicken Run,1
16911,1251,Adventures of Robin Hood The,1
16912,1251,Being John Malkovich,1
16913,1251,Joe Gould s Secret,1
16914,1251,Shawshank Redemption The,1
16915,1251,Farewell My Concubine,1
16916,1251,Best Men,1
16917,1251,Amadeus,1
16918,1251,Shine,1
16919,1251,28 Days,1
16920,1251,Sling Blade,1
16921,1251,Erin Brockovich,1
16922,1251,Silence of the Lambs The,1
16923,1251,Chuck Buck,1
16924,1251,Magnolia,1
16925,1251,Manhattan,1
16926,1251,Little Big Man,1
16927,1251,Marathon Man,1
16928,1251,What About Bob,1
16929,1251,Love and Death,1
16930,1251,Year of Living Dangerously,1
16931,1251,Saving Private Ryan,1
16932,1251,Requiem for a Dream,1
16933,1251,Great Escape The,1
16934,1251,Down by Law,1
16935,1251,Gladiator,1
16936,1251,Nashville,1
16937,1251,Waking the Dead,1
16938,1251,Rain Man,1
16939,1251,Sid and Nancy,1
16940,1251,Manon of the Spring Manon des sources,1
16941,1251,Who s Afraid of Virginia Woolf,1
16942,1251,Nurse Betty,1
16943,1251,Map of the World A,1
16944,1251,Annie Hall,0
16945,1251,Golden Bowl The,0
16946,1251,Without Limits,0
16947,1251,Jesus Son,0
16948,1251,Taste of Cherry,0
16949,1251,Virgin Suicides The,0
16950,1251,Shanghai Noon,0
16951,1251,Scary Movie,0
16952,1252,Love and Death on Long Island,1
16953,1252,Color Purple The,1
16954,1252,All About My Mother Todo Sobre Mi Madre,1
16955,1252,Searching for Bobby Fischer,1
16956,1252,Mystery Science Theater 3000 The Movie,1
16957,1252,Ordinary People,1
16958,1252,Election,1
16959,1252,Living in Oblivion,1
16960,1252,Grand Day Out A,1
16961,1252,Right Stuff The,1
16962,1252,Muriel s Wedding,1
16963,1252,Rushmore,1
16964,1252,Groundhog Day,1
16965,1252,Wrong Trousers The,1
16966,1252,Strictly Ballroom,1
16967,1252,Year of Living Dangerously,1
16968,1252,Waiting for Guffman,1
16969,1252,Wag the Dog,0
16970,1252,Get Shorty,0
16971,1252,Little Voice,0
16972,1252,Night on Earth,0
16973,1252,Almost Heroes,0
16974,1252,Do the Right Thing,0
16975,1252,Slums of Beverly Hills The,0
16976,1252,Lock Stock Two Smoking Barrels,0
16977,1252,Braveheart,0
16978,1252,Commitments The,0
16979,1252,Splendor,0
16980,1252,Drugstore Cowboy,0
16981,1252,My Life in Pink Ma vie en rose,0
16982,1252,Pleasantville,0
16983,1259,Moonstruck,1
16984,1259,Heat,1
16985,1259,Sleepy Hollow,1
16986,1259,Purple Rose of Cairo The,1
16987,1259,Copycat,1
16988,1259,Natural The,1
16989,1259,Ride with the Devil,1
16990,1259,Fish Called Wanda A,1
16991,1259,Candidate The,1
16992,1259,Bonnie and Clyde,1
16993,1259,Dial M for Murder,1
16994,1259,Grand Canyon,1
16995,1259,Basic Instinct,1
16996,1259,Dead Zone The,1
16997,1259,Magnolia,1
16998,1259,Charlotte s Web,1
16999,1259,Easy Rider,1
17000,1259,On Golden Pond,1
17001,1259,Gods Must Be Crazy The,1
17002,1259,Bridges of Madison County The,1
17003,1259,Braveheart,1
17004,1259,Private Benjamin,1
17005,1259,English Patient The,1
17006,1259,Sex Lies and Videotape,1
17007,1259,Raiders of the Lost Ark,1
17008,1259,Aliens,1
17009,1259,Good The Bad and The Ugly The,1
17010,1259,Mallrats,1
17011,1259,Lawrence of Arabia,1
17012,1259,Clockwork Orange A,1
